USER     PID   PPID  VSIZE  RSS     WCHAN    PC        NAME
root      1112  2     0      0     ffffffff 00000000 S shmem_tx_wq
root      1113  2     0      0     ffffffff 00000000 S shmem_rx_wq
root      1152  2     0      0     ffffffff 00000000 S deferwq
root      1154  2     0      0     ffffffff 00000000 S irq/306-flip_co
root      1164  2     0      0     ffffffff 00000000 S w1_bus_master1
root      1166  2     0      0     ffffffff 00000000 S sec-battery
root      1178  2     0      0     ffffffff 00000000 S devfreq_wq
root      1185  2     0      0     ffffffff 00000000 S kworker/2:2
root      1186  1     9240   336   ffffffff 00000000 S /sbin/ueventd
root      1187  2     0      0     ffffffff 00000000 S kworker/3:1
root      1495  2     0      0     ffffffff 00000000 S kworker/0:4
root      1780  2     0      0     ffffffff 00000000 S jbd2/mmcblk0p18
root      1781  2     0      0     ffffffff 00000000 S ext4-dio-unwrit
root      1783  2     0      0     ffffffff 00000000 S jbd2/mmcblk0p3-
root      1784  2     0      0     ffffffff 00000000 S ext4-dio-unwrit
root      1786  2     0      0     ffffffff 00000000 S jbd2/mmcblk0p19
root      1787  2     0      0     ffffffff 00000000 S ext4-dio-unwrit
root      1796  2     0      0     ffffffff 00000000 S jbd2/mmcblk0p21
root      1797  2     0      0     ffffffff 00000000 S ext4-dio-unwrit
root      1799  2     0      0     ffffffff 00000000 S jbd2/mmcblk0p16
root      1800  2     0      0     ffffffff 00000000 S ext4-dio-unwrit
logd      1805  1     17240  376   ffffffff 00000000 S /system/bin/logd
root      1806  1     9848   304   ffffffff 00000000 S /sbin/healthd
root      1807  1     10624  540   ffffffff 00000000 S /system/bin/lmkd
system    1808  1     10528  852   ffffffff 00000000 S /system/bin/servicemanager
root      1809  1     57988  1016  ffffffff 00000000 S /system/bin/vold
system    1810  1     18848  476   ffffffff 00000000 S /system/bin/mcDriverDaemon
system    1811  1     49556  2336  ffffffff 00000000 S /system/bin/surfaceflinger
vibe      1812  1     9464   316   ffffffff 00000000 S /system/bin/immvibed
system    1816  1     14456  272   ffffffff 00000000 S /system/bin/ddexe
system    1817  1     18704  532   ffffffff 00000000 S /system/bin/smdexe
system    1818  1     11616  732   ffffffff 00000000 S /system/bin/connfwexe
system    1819  1     11256  648   ffffffff 00000000 S /system/bin/edmaudit
root      1821  1     23208  948   ffffffff 00000000 S /system/bin/netd
root      1822  1     11072  644   ffffffff 00000000 S /system/bin/debuggerd
radio     1824  1     30572  1092  ffffffff 00000000 S /system/bin/rild
system    1825  1     19156  332   ffffffff 00000000 S /system/bin/ss_conn_daemon
system    1826  1     10284  400   ffffffff 00000000 S /system/bin/ss_kbservice_daemon
drm       1827  1     35920  944   ffffffff 00000000 S /system/bin/drmserver
root      1828  2     0      0     ffffffff 00000000 S mc_log
media     1835  1     173692 3668  ffffffff 00000000 S /system/bin/mediaserver
install   1836  1     10452  700   ffffffff 00000000 S /system/bin/installd
keystore  1838  1     12548  784   ffffffff 00000000 S /system/bin/keystore
system    1839  1     12588  616   ffffffff 00000000 S /system/bin/npsmobex
system    1840  1     10912  520   ffffffff 00000000 S /system/bin/drsd
gps       1841  1     32024  748   ffffffff 00000000 S /system/bin/gpsd
radio     1842  1     11124  496   ffffffff 00000000 S /sbin/cbd
system    1843  1     22612  276   ffffffff 00000000 S /system/bin/diagexe
system    1844  1     25640  592   ffffffff 00000000 S /system/bin/bintvoutservice
root      1846  1     1027720 17952 ffffffff 00000000 S zygote
system    1848  1     46928  1020  ffffffff 00000000 S /system/bin/sdp_cryptod
radio     1851  1     17736  800   ffffffff 00000000 S /system/bin/at_distributor
system    1853  1     21228  768   ffffffff 00000000 S /system/bin/vcsFPService
system    1864  1     15904  720   ffffffff 00000000 S /system/bin/secure_storage_daemon
shell     1866  1     18372  292   ffffffff 00000000 S /sbin/adbd
system    1884  1     9540   344   ffffffff 00000000 S /system/bin/cs
root      1890  2     0      0     ffffffff 00000000 S kworker/1:2
root      1893  2     0      0     ffffffff 00000000 S pkgld
root      1924  2     0      0     ffffffff 00000000 S dhd_watchdog_th
root      1925  2     0      0     ffffffff 00000000 S dhd_dpc
root      1927  2     0      0     ffffffff 00000000 S dhd_rxf
root      2179  2     0      0     ffffffff 00000000 S irq/143-exynos4
root      2342  2     0      0     ffffffff 00000000 S kworker/3:2
root      2344  2     0      0     ffffffff 00000000 S flush-179:0
root      2345  2     0      0     ffffffff 00000000 S flush-253:0
system    2379  1846  1266908 60200 ffffffff 00000000 S system_server
system    2519  1     16444  484   ffffffff 00000000 S /system/bin/tlc_server
system    2544  1     16400  496   ffffffff 00000000 S /system/bin/otp_server
u0_a63    2608  1846  1131092 31100 ffffffff 00000000 S com.android.systemui
u0_a63    2668  1846  1066012 21484 ffffffff 00000000 S com.android.systemui.recentsactivity
root      2720  2     0      0     ffffffff 00000000 S pkgld
u0_a38    2732  1846  1142452 19196 ffffffff 00000000 S com.google.android.googlequicksearchbox:interactor
u0_a63    2751  1846  1054528 17824 ffffffff 00000000 S com.android.systemui.imagewallpaper
nfc       2835  1846  1039520 20172 ffffffff 00000000 S com.android.nfc
radio     2855  1846  1143588 23016 ffffffff 00000000 S com.android.phone
smartcard 2981  1846  1035980 16624 ffffffff 00000000 S org.simalliance.openmobileapi.service:remote
root      3229  2     0      0     ffffffff 00000000 S flush-179:24
u0_a5     3275  1846  1199612 40336 ffffffff 00000000 S com.google.android.gms.persistent
audit     3347  1     11388  800   ffffffff 00000000 S /system/bin/auditd
root      3349  2     0      0     ffffffff 00000000 S kauditd
radio     3355  1846  1043700 15972 ffffffff 00000000 S com.android.incallui
u0_a167   7827  1846  2573208 745396 ffffffff 00000000 t at.fhjoanneum.platzerf.imageciphercomparison
u0_a167   8283  7827  9360   408   ffffffff 00000000 S sh
u0_a167   8285  8283  9360   472   ffffffff 00000000 S /system/bin/sh
u0_a167   8291  8285  6064   0     ffffffff 00000000 S /data/data/at.fhjoanneum.platzerf.imageciphercomparison/lldb/bin/lldb-server
u0_a167   8292  8291  11192  944   ffffffff 00000000 S /data/data/at.fhjoanneum.platzerf.imageciphercomparison/lldb/bin/lldb-server
u0_a167   8293  8292  10160  1784  ffffffff 00000000 S /data/data/at.fhjoanneum.platzerf.imageciphercomparison/lldb/bin/lldb-server
shell     8335  1866  9220   568   c0107f64 4005b0bc S logcat
shell     8440  1866  9360   668   c0044bb8 4007e7b4 S /system/bin/sh
root      9596  2     0      0     ffffffff 00000000 S kworker/3:0
u0_a58    9669  1846  1115248 30360 ffffffff 00000000 S com.android.vending
root      9979  2     0      0     ffffffff 00000000 S kworker/2:1
root      10130 2     0      0     ffffffff 00000000 S kworker/1:0
u0_a18    11236 1846  1047960 27564 ffffffff 00000000 S android.process.media
system    11378 1846  1079304 47700 ffffffff 00000000 S com.sec.android.inputmethod
root      11505 2     0      0     ffffffff 00000000 S kworker/0:0
system    11559 1846  1034892 21092 ffffffff 00000000 S com.samsung.android.MtpApplication
u0_a142   11716 1846  1040704 24444 ffffffff 00000000 S com.samsung.android.internal.headlines
u0_a142   11731 1846  1038532 23332 ffffffff 00000000 S com.samsung.android.magazine.service
u0_a17    11885 1846  1032648 20388 ffffffff 00000000 S com.sec.android.pagebuddynotisvc
u0_a36    12043 1846  1321576 62808 ffffffff 00000000 S com.samsung.android.app.galaxyfinder:tagService
u0_a78    12349 1846  1039768 25532 ffffffff 00000000 S com.sec.android.daemonapp
root      12381 2     0      0     ffffffff 00000000 S kworker/u:1
system    12508 1846  1034056 19068 ffffffff 00000000 S com.samsung.hs20settings
shell     12980 8440  10692  1032  00000000 400a2558 R ps
